src_port,dst_port,ip_version,protocol,duration,packet_count,total_bytes,avg_packet_size,packets_per_sec,syn_count,ack_count,fin_count,rst_count,label
47636,443,6,TCP,68.306,11,1034,94.0,0.16,11,0,0,0,0
47642,443,6,TCP,68.305,11,1034,94.0,0.16,11,0,0,0,0
47656,443,6,TCP,68.283,11,1034,94.0,0.16,11,0,0,0,0
53,51409,4,UDP,0.279,2,196,98.0,7.16,0,0,0,0,0
53,57658,4,UDP,0.26,2,208,104.0,7.7,0,0,0,0,0
53,46295,4,UDP,0.266,2,253,126.5,7.53,0,0,0,0,0
35224,443,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
35236,443,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
35244,443,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
35246,443,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
35260,443,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
35268,443,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,54122,4,TCP,1.951,32,10325,322.66,16.4,2,26,2,5,0
443,54136,4,TCP,171.645,49,13232,270.04,0.29,2,48,1,1,0
443,54144,4,TCP,1.948,32,10325,322.66,16.43,2,26,2,5,0
53,57150,4,UDP,0.32,2,462,231.0,6.24,0,0,0,0,0
53,60591,4,UDP,0.276,2,318,159.0,7.24,0,0,0,0,0
53,59794,4,UDP,0.394,2,221,110.5,5.08,0,0,0,0,0
53,60106,4,UDP,0.268,2,466,233.0,7.45,0,0,0,0,0
53,53811,4,UDP,0.268,2,322,161.0,7.46,0,0,0,0,0
53,40825,4,UDP,0.347,2,225,112.5,5.77,0,0,0,0,0
53,50862,4,UDP,0.348,2,221,110.5,5.75,0,0,0,0,0
53,41623,4,UDP,0.33,2,233,116.5,6.06,0,0,0,0,0
53,51817,4,UDP,0.424,2,256,128.0,4.72,0,0,0,0,0
53,38799,4,UDP,0.405,2,174,87.0,4.94,0,0,0,0,0
53,40338,4,UDP,0.424,2,214,107.0,4.72,0,0,0,0,0
53,36502,4,UDP,0.419,2,226,113.0,4.77,0,0,0,0,0
53,60659,4,UDP,0.318,2,221,110.5,6.29,0,0,0,0,0
53,58321,4,UDP,0.351,2,263,131.5,5.7,0,0,0,0,0
53,43849,4,UDP,0.344,2,263,131.5,5.81,0,0,0,0,0
53,40737,4,UDP,0.345,2,237,118.5,5.79,0,0,0,0,0
53,33654,4,UDP,0.474,2,445,222.5,4.22,0,0,0,0,0
53,42781,4,UDP,0.475,2,308,154.0,4.21,0,0,0,0,0
53,38017,4,UDP,0.509,2,192,96.0,3.93,0,0,0,0,0
53,43789,4,UDP,0.509,2,260,130.0,3.93,0,0,0,0,0
53,49372,4,UDP,0.476,2,260,130.0,4.2,0,0,0,0,0
53,35815,4,UDP,0.553,2,235,117.5,3.61,0,0,0,0,0
53,60024,4,UDP,0.445,2,252,126.0,4.49,0,0,0,0,0
53,37617,4,UDP,0.446,2,256,128.0,4.48,0,0,0,0,0
53,41970,4,UDP,0.346,2,229,114.5,5.79,0,0,0,0,0
53,59188,4,UDP,0.317,2,245,122.5,6.31,0,0,0,0,0
53,32797,4,UDP,0.238,2,184,92.0,8.39,0,0,0,0,0
53,48499,4,UDP,0.188,2,291,145.5,10.65,0,0,0,0,0
53,34267,4,UDP,0.039,2,172,86.0,51.41,0,0,0,0,0
53,47705,4,UDP,0.14,2,241,120.5,14.33,0,0,0,0,0
53,36746,4,UDP,0.336,2,208,104.0,5.96,0,0,0,0,0
53,33550,4,UDP,0.257,2,273,136.5,7.78,0,0,0,0,0
51786,443,4,TCP,171.23,33,8256,250.18,0.19,2,32,2,0,0
53,54182,4,UDP,0.037,2,298,149.0,54.11,0,0,0,0,0
53,60332,4,UDP,0.039,2,394,197.0,51.72,0,0,0,0,0
443,40352,6,TCP,35.457,10,940,94.0,0.28,10,0,0,0,0
51788,443,4,TCP,300.966,24,6195,258.12,0.08,2,23,0,0,0
443,33734,4,TCP,0.125,13,5255,404.23,104.03,2,10,2,2,0
53,40841,4,UDP,0.237,2,195,97.5,8.45,0,0,0,0,0
443,33740,4,TCP,0.807,5,330,66.0,6.2,3,2,0,2,0
443,44236,6,UDP,19.222,14,18116,1294.0,0.73,0,0,0,0,0
443,33756,4,TCP,0.684,5,330,66.0,7.31,3,2,0,2,0
443,50420,6,TCP,69.1,11,1034,94.0,0.16,11,0,0,0,0
443,44948,4,TCP,173.004,999,738891,739.63,5.77,2,998,2,0,0
53,42100,4,UDP,0.221,2,218,109.0,9.04,0,0,0,0,0
53,45108,4,UDP,0.218,2,242,121.0,9.16,0,0,0,0,0
53,51560,4,UDP,0.22,2,255,127.5,9.1,0,0,0,0,0
53,41118,4,UDP,0.269,2,279,139.5,7.43,0,0,0,0,0
53,33219,4,UDP,0.269,2,303,151.5,7.43,0,0,0,0,0
53,49375,4,UDP,0.347,2,320,160.0,5.76,0,0,0,0,0
53,54957,4,UDP,0.141,2,188,94.0,14.16,0,0,0,0,0
53,33385,4,UDP,0.117,2,200,100.0,17.07,0,0,0,0,0
53,39976,4,UDP,0.116,2,229,114.5,17.23,0,0,0,0,0
50517,1900,4,UDP,240.023,3,501,167.0,0.01,0,0,0,0,0
53,42360,4,UDP,0.065,2,277,138.5,30.96,0,0,0,0,0
53,36942,4,UDP,0.054,2,340,170.0,36.97,0,0,0,0,0
53,48190,4,UDP,0.126,2,232,116.0,15.85,0,0,0,0,0
53,33985,4,UDP,0.086,2,244,122.0,23.38,0,0,0,0,0
53,48081,4,UDP,0.162,2,289,144.5,12.35,0,0,0,0,0
53,40624,4,UDP,0.162,2,289,144.5,12.32,0,0,0,0,0
53,54292,4,UDP,0.237,2,258,129.0,8.43,0,0,0,0,0
53,50877,4,UDP,0.164,2,418,209.0,12.22,0,0,0,0,0
53,54240,4,UDP,0.158,2,281,140.5,12.66,0,0,0,0,0
40086,443,4,TCP,550.432,345,117748,341.3,0.63,2,344,2,0,0
53,45434,4,UDP,0.074,2,190,95.0,27.06,0,0,0,0,0
53,39621,4,UDP,0.074,2,251,125.5,26.9,0,0,0,0,0
54336,123,4,UDP,0.002,2,180,90.0,905.12,0,0,0,0,0
53,37513,4,UDP,0.163,2,192,96.0,12.29,0,0,0,0,0
53,47945,4,UDP,0.161,2,204,102.0,12.42,0,0,0,0,0
53,59523,4,UDP,0.152,2,201,100.5,13.15,0,0,0,0,0
443,46760,6,UDP,18.976,14,18116,1294.0,0.74,0,0,0,0,0
53,48603,4,UDP,0.247,2,196,98.0,8.11,0,0,0,0,0
53,34831,4,UDP,0.248,2,192,96.0,8.07,0,0,0,0,0
53,55337,4,UDP,0.211,2,223,111.5,9.48,0,0,0,0,0
53,43413,4,UDP,0.219,2,200,100.0,9.13,0,0,0,0,0
53,57763,4,UDP,0.22,2,225,112.5,9.09,0,0,0,0,0
46602,80,4,TCP,154.3,41,3798,92.63,0.27,3,40,2,0,0
38124,80,6,TCP,35.706,10,940,94.0,0.28,10,0,0,0,0
46614,80,4,TCP,6.378,8,552,69.0,1.25,3,7,2,0,0
38130,80,6,TCP,35.889,10,940,94.0,0.28,10,0,0,0,0
61883,1900,4,UDP,2.994,4,848,212.0,1.34,0,0,0,0,0
61885,1900,4,UDP,3.001,4,848,212.0,1.33,0,0,0,0,0
53,39633,4,UDP,0.041,2,206,103.0,48.27,0,0,0,0,0
53,45849,4,UDP,0.04,2,247,123.5,50.59,0,0,0,0,0
53,42193,4,UDP,0.094,2,215,107.5,21.21,0,0,0,0,0
443,42567,4,UDP,0.665,24,14086,586.92,36.11,0,0,0,0,0
443,36414,4,TCP,283.917,51,12560,246.27,0.18,2,50,2,0,0
60158,443,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
53,58981,4,UDP,0.035,2,276,138.0,56.44,0,0,0,0,0
53,46048,4,UDP,0.029,2,353,176.5,68.06,0,0,0,0,0
53,57371,4,UDP,0.001,2,260,130.0,3124.25,0,0,0,0,0
40056,443,4,TCP,171.475,35,9085,259.57,0.2,2,34,2,0,0
56224,443,4,TCP,377.806,65,16798,258.43,0.17,2,62,3,2,0
53,50632,4,UDP,0.086,2,192,96.0,23.21,0,0,0,0,0
53,51970,4,UDP,0.07,2,216,108.0,28.53,0,0,0,0,0
53,43779,4,UDP,0.075,2,308,154.0,26.73,0,0,0,0,0
53,55723,4,UDP,0.076,2,198,99.0,26.46,0,0,0,0,0
53,59876,4,UDP,0.076,2,322,161.0,26.2,0,0,0,0,0
53,38832,4,UDP,0.115,2,244,122.0,17.32,0,0,0,0,0
53,35956,4,UDP,0.038,2,266,133.0,52.34,0,0,0,0,0
53,44227,4,UDP,0.064,2,278,139.0,31.11,0,0,0,0,0
46924,443,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
56228,443,4,TCP,171.703,46,10760,233.91,0.27,2,45,2,1,0
123,58757,4,UDP,0.044,2,180,90.0,45.77,0,0,0,0,0
53,48807,4,UDP,0.038,2,192,96.0,52.65,0,0,0,0,0
53,55033,4,UDP,0.067,2,245,122.5,29.73,0,0,0,0,0
53,50284,4,UDP,0.063,2,245,122.5,31.71,0,0,0,0,0
53,49407,4,UDP,0.045,2,237,118.5,44.44,0,0,0,0,0
53,49369,4,UDP,0.063,2,282,141.0,31.74,0,0,0,0,0
53,38466,4,UDP,0.059,2,282,141.0,33.74,0,0,0,0,0
53,58786,4,UDP,0.061,2,249,124.5,32.82,0,0,0,0,0
53,34140,4,UDP,0.031,2,188,94.0,64.1,0,0,0,0,0
123,54627,4,UDP,0.1,2,180,90.0,19.93,0,0,0,0,0
53,48337,4,UDP,0.044,2,186,93.0,45.13,0,0,0,0,0
53,58975,4,UDP,0.07,2,310,155.0,28.73,0,0,0,0,0
53,40670,4,UDP,0.031,2,232,116.0,63.61,0,0,0,0,0
53,56732,4,UDP,0.032,2,242,121.0,62.45,0,0,0,0,0
53,46206,4,UDP,0.097,2,402,201.0,20.71,0,0,0,0,0
53,41312,4,UDP,0.056,2,265,132.5,35.88,0,0,0,0,0
546,547,6,UDP,449.374,4,440,110.0,0.01,0,0,0,0,0
53,47437,4,UDP,0.045,2,232,116.0,44.38,0,0,0,0,0
53,58022,4,UDP,0.05,2,392,196.0,40.19,0,0,0,0,0
53,42926,4,UDP,0.066,2,252,126.0,30.18,0,0,0,0,0
53,45602,4,UDP,0.09,2,223,111.5,22.29,0,0,0,0,0
53,46757,4,UDP,0.064,2,265,132.5,31.4,0,0,0,0,0
53,37218,4,UDP,0.048,2,265,132.5,41.55,0,0,0,0,0
53,33643,4,UDP,0.046,2,178,89.0,43.94,0,0,0,0,0
53,60674,4,UDP,0.073,2,224,112.0,27.23,0,0,0,0,0
53,37843,4,UDP,0.074,2,224,112.0,26.97,0,0,0,0,0
53,35391,4,UDP,0.003,2,188,94.0,602.59,0,0,0,0,0
53,56388,4,UDP,0.004,2,249,124.5,486.27,0,0,0,0,0
53,44639,4,UDP,0.049,2,242,121.0,40.67,0,0,0,0,0
53,39035,4,UDP,0.083,2,284,142.0,24.11,0,0,0,0,0
53,53303,4,UDP,0.044,2,284,142.0,45.08,0,0,0,0,0
53,53323,4,UDP,0.031,2,239,119.5,64.44,0,0,0,0,0
53,38868,4,UDP,0.003,2,178,89.0,687.14,0,0,0,0,0
53,44359,4,UDP,0.036,2,244,122.0,55.11,0,0,0,0,0
53,50635,4,UDP,0.035,2,236,118.0,56.82,0,0,0,0,0
53,52571,4,UDP,0.319,2,236,118.0,6.27,0,0,0,0,0
53,43110,4,UDP,0.035,2,186,93.0,57.44,0,0,0,0,0
53,59342,4,UDP,0.036,2,198,99.0,55.14,0,0,0,0,0
53,53366,4,UDP,0.032,2,229,114.5,62.98,0,0,0,0,0
53,56024,4,UDP,0.076,2,239,119.5,26.29,0,0,0,0,0
53,52488,4,UDP,0.076,2,198,99.0,26.26,0,0,0,0,0
53,45270,4,UDP,0.076,2,210,105.0,26.22,0,0,0,0,0
443,48018,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,51428,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,51434,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,51436,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,51442,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,51454,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,51466,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,48032,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,42154,4,TCP,171.408,58,19758,340.66,0.34,2,57,2,0,0
443,33432,4,TCP,372.271,803,552590,688.16,2.16,2,802,0,0,0
443,33442,4,TCP,1.562,27,11354,420.52,17.28,2,25,1,2,0
443,33458,4,TCP,0.678,31,11550,372.58,45.69,2,27,2,3,0
443,33460,4,TCP,0.927,26,10235,393.65,28.05,2,23,2,2,0
443,33474,4,TCP,0.306,3,202,67.33,9.82,2,1,0,1,0
443,33488,4,TCP,0.313,3,202,67.33,9.59,2,1,0,1,0
443,42040,6,UDP,19.226,14,18116,1294.0,0.73,0,0,0,0,0
443,44410,6,UDP,19.191,14,18116,1294.0,0.73,0,0,0,0,0
138,138,4,UDP,405.508,3,703,234.33,0.01,0,0,0,0,0
53,40451,4,UDP,0.03,2,284,142.0,67.55,0,0,0,0,0
53,49621,4,UDP,0.036,2,308,154.0,55.92,0,0,0,0,0
53,34415,4,UDP,0.125,2,212,106.0,15.94,0,0,0,0,0
53,55970,4,UDP,0.126,2,224,112.0,15.83,0,0,0,0,0
443,33262,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
53,36663,4,UDP,0.051,2,298,149.0,39.2,0,0,0,0,0
53,49756,4,UDP,0.049,2,322,161.0,40.57,0,0,0,0,0
53,54124,4,UDP,0.047,2,327,163.5,42.35,0,0,0,0,0
443,48420,4,TCP,89.784,2836,2232595,787.23,31.59,2,2834,1,1,0
53,43691,4,UDP,0.048,2,260,130.0,41.38,0,0,0,0,0
443,40629,6,UDP,19.22,14,18116,1294.0,0.73,0,0,0,0,0
53,35122,4,UDP,0.1,2,282,141.0,20.03,0,0,0,0,0
53,42133,4,UDP,0.1,2,306,153.0,20.06,0,0,0,0,0
53,36029,4,UDP,0.101,2,315,157.5,19.77,0,0,0,0,0
53,35802,4,UDP,0.081,2,251,125.5,24.78,0,0,0,0,0
53,45398,4,UDP,0.05,2,225,112.5,39.68,0,0,0,0,0
38268,80,6,TCP,68.041,9,846,94.0,0.13,9,0,0,0,0
38270,80,6,TCP,68.297,9,846,94.0,0.13,9,0,0,0,0
53,54354,4,UDP,0.032,2,301,150.5,62.19,0,0,0,0,0
53,50349,4,UDP,0.043,2,313,156.5,46.54,0,0,0,0,0
53,33458,4,UDP,0.079,2,434,217.0,25.33,0,0,0,0,0
53,33258,4,UDP,0.043,2,430,215.0,46.9,0,0,0,0,0
53,57278,4,UDP,0.043,2,351,175.5,46.12,0,0,0,0,0
53,40019,4,UDP,0.079,2,260,130.0,25.39,0,0,0,0,0
53,36524,4,UDP,0.057,2,296,148.0,35.23,0,0,0,0,0
53,43294,4,UDP,0.058,2,251,125.5,34.37,0,0,0,0,0
53,46498,4,UDP,0.056,2,291,145.5,35.7,0,0,0,0,0
53,54131,4,UDP,0.032,2,258,129.0,62.19,0,0,0,0,0
443,55742,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,55758,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,55766,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,51770,4,TCP,258.794,1217,827984,680.35,4.7,2,1213,2,3,0
443,36612,6,UDP,20.901,14,18116,1294.0,0.67,0,0,0,0,0
443,53886,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,53890,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,53904,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,53916,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,53920,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,53922,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,50954,4,TCP,3.049,19,7112,374.32,6.23,2,15,2,3,0
53,43524,4,UDP,0.102,2,252,126.0,19.51,0,0,0,0,0
53,55272,4,UDP,0.126,2,294,147.0,15.91,0,0,0,0,0
53,51280,4,UDP,0.14,2,294,147.0,14.26,0,0,0,0,0
53,45478,4,UDP,0.136,2,260,130.0,14.67,0,0,0,0,0
53,41996,4,UDP,0.191,2,300,150.0,10.46,0,0,0,0,0
53,33604,4,UDP,0.165,2,305,152.5,12.16,0,0,0,0,0
443,50964,4,TCP,2.386,21,9294,442.57,8.8,2,20,1,0,0
443,50966,4,TCP,2.477,19,9105,479.21,7.67,2,18,0,1,0
53,34152,4,UDP,0.108,2,188,94.0,18.47,0,0,0,0,0
53,60963,4,UDP,0.122,2,249,124.5,16.37,0,0,0,0,0
53,38337,4,UDP,0.042,2,258,129.0,47.84,0,0,0,0,0
443,50974,4,TCP,1.371,24,9600,400.0,17.5,2,23,2,0,0
443,50976,4,TCP,2.331,19,9176,482.95,8.15,2,18,0,1,0
443,50984,4,TCP,421.915,345,230284,667.49,0.82,2,344,2,0,0
59130,443,4,TCP,207.009,824,623595,756.79,3.98,2,820,2,3,0
45500,443,6,TCP,67.899,8,752,94.0,0.12,8,0,0,0,0
45506,443,6,TCP,67.84,8,752,94.0,0.12,8,0,0,0,0
59138,443,4,TCP,1.916,18,7702,427.89,9.39,2,17,1,0,0
53,50100,4,UDP,0.255,2,265,132.5,7.83,0,0,0,0,0
53,49165,4,UDP,0.251,2,333,166.5,7.97,0,0,0,0,0
53,40575,4,UDP,0.23,2,313,156.5,8.71,0,0,0,0,0
53,49132,4,UDP,0.181,2,256,128.0,11.05,0,0,0,0,0
443,41200,6,TCP,0.001,1,94,94.0,1000.0,1,0,0,0,0
443,45654,4,TCP,120.613,83,49825,600.3,0.69,2,81,1,1,0
55043,443,6,UDP,18.452,11,14234,1294.0,0.6,0,0,0,0,0
53,47838,4,UDP,0.005,2,327,163.5,413.05,0,0,0,0,0
53,37369,4,UDP,0.066,2,206,103.0,30.1,0,0,0,0,0
53,56124,4,UDP,0.04,2,218,109.0,50.6,0,0,0,0,0
53,37866,4,UDP,0.039,2,247,123.5,50.69,0,0,0,0,0
443,38784,6,TCP,0.945,2,188,94.0,2.12,2,0,0,0,0
443,38798,6,TCP,1.046,2,188,94.0,1.91,2,0,0,0,0
443,54114,4,TCP,256.727,903,664112,735.45,3.52,2,902,2,0,0
